Name,Rating,Rating Count,Address,Verified
"Heaven Spa in Dadar East, Mumbai",3.4,5,"17-A /04 Old Bdd Chawl, Mahatma Phule Road, Dadar East, Mumbai - 400014, Naigaon",Not Verified
"Rambo Spa in Andheri West, Mumbai",3.4,5,"Unit no g 2 b wing ground floor minoo minar coop society Veera Desai Road behind country yard restau, Andheri West, Mumbai - 400053",Not Verified
"Lotus Spa in Andheri West, Mumbai",4.6,4,"Sweet Home, Lokhandwala Back Road, Andheri West, Mumbai - 400061",Not Verified
"Body Beautiful in Bandra West, Mumbai",4.5,4,"G/1 Sangam Tower, Perry Cross Road, Bandra West, Mumbai - 400050",Not Verified
"Cuts Beauty Parlour in Malad East, Mumbai",4.3,4,"Room No 1, Jagdish Niva, Laxman Nagar, Malad East, Mumbai - 400097, St Francis High School, Kurar Village",Not Verified
"Jasmeen Beauty  Spa in Goregaon West, Mumbai",3.8,4,"Swati Apartment Shop No-23, Goregaon West, Mumbai - 400062, Opposite Topiwala Cinema",Not Verified
"Wellness At Home in Andheri West, Mumbai",3.4,4,"Andheri West, Lokhandwala, Andheri West, Mumbai - 400053, Near Food Inn Resturant",Not Verified
"Thai Village Spa in Santacruz West, Mumbai",3.0,4,"Shop No 1, Plot No 31, Sethi Niwas, Santacruz West, Mumbai - 400054, Near Rajesh Khanna Garden",Not Verified
"Ashika Salon & Beauty Parlour in Juhu, Mumbai",2.8,4,"267, Janardhan Ramji Mhatre Marg, Juhu, Mumbai - 400049, Mora Gaon, Juhu Ruia Park",Not Verified
"Leela Parlour in Malad East, Mumbai",4.7,3,"K D Heights, 2nd Floor, Flat No 213, Malad East, Mumbai - 400097, Near Ashok Hospital, Opposite Laxmi Narayan Mandir",Not Verified
"Baba Spa Lokhandwala in Andheri West, Mumbai",4.5,3,"Venus Apartment flat no,g,6, Lokhandwala, Andheri West, Mumbai - 400053, Near High Point",Not Verified
"Shri Balaji Enterprises in Goregaon East, Mumbai",4.3,3,"GoreGoan East, Goregaon East, Mumbai - 400063",Not Verified
"Lick Spa in Andheri West, Mumbai",3.5,3,"ANAND PALACE, LICKSPA,, D.N.NAGAR, Andheri West, Mumbai - 400053, NEAR HP PETROL PUMP",Not Verified
"Excellent Spa in Malad East, Mumbai",4.8,2,"Shah Arcade, Rani Sati Marg, Malad East, Mumbai - 400097, Main Road",Not Verified
"The Pampering Petals in Goregaon West, Mumbai",4.8,2,"80/4/C, Jupiter, Vasant Galaxy, Off Link Road, Goregaon West, Mumbai - 400062, Opposite Picasso, Motilala Nagar",Not Verified
"Relaxation in Krishna Chaya Restaurant, Mumbai",4.5,2,"Mumbai - 400053, Krishna Chaya Restaurant",Verified
"Desi Boys International Spa in Bandra West, Mumbai",5.0,1,"Street 1, Bandra West, Mumbai - 400050, Near SBI",Not Verified
"HomeSanta in Manpada-thane West, Mumbai",5.0,1,"206, Sahayog Society, Tikujina Wadi Road, Manpada-thane West, Thane - 400607, Near Happy Valley",Not Verified
"Rejuvenate Home Spa in Juhu, Mumbai",5.0,1,"D-205, Imperial Avenue, Juhu Tara Road, Juhu, Mumbai - 400049, Near ICICI Bank",Not Verified
"Logic Spa in 4TH CROSS ROAD, Mumbai",5.0,1,"LOKHANDWALA COMPLEX KINGSTONE 4TH CROSS ROAD AZAD NAGAR, Mumbai - 400053, 4TH CROSS ROAD",Not Verified
"ROYAL KINGS Wellness Spa  in Andheri West, Mumbai",5.0,1,"Kamdhenu Shopping Center, Lokhandwala, Andheri West, Mumbai - 400058, Lokhandwala Market",Not Verified
"Herbal Spa & Fitness Centre in Goregaon West, Mumbai",4.5,1,"8898110074 Rahul, Goregaon West, Mumbai - 400104",Not Verified
"Golden Healthcare Services in Andheri West, Mumbai",4.0,1,"49, 147 Vanshika House, Jankidevi School Road, Andheri West, Mumbai - 400053, 4 Bunglow, Versova",Not Verified
"Scissor For Angels Beauty Parlour in Kurar Village-Malad East, Mumbai",4.0,1,"Ganesh Niwas Shop No 01, Ambewadi, Kurar Village-Malad East, Mumbai - 400097, Near Nalanda Gate",Not Verified
"Physiocare & Naturotherapy Centre in Andheri West, Mumbai",4.0,1,"Flat No 2, Building No 5, Yashodham Appartment, J P Road, Andheri West, Mumbai - 400053, Opposite Kamdhenu Mall",Not Verified
"Style Station Saloon & Spa in Malad East, Mumbai",3.0,1,"Shop No.1, Dafttary Road, Malad East, Mumbai - 400097, Nr. Utkarsh Mandir School",Not Verified
"Manalis Beauty Salon Spa in Anand Nagar-Kasarvadavali, Mumbai",4.5,10,"TMC Shop No 81/82, Ghodbunder Road, Anand Nagar-Kasarvadavali, Thane - 400615, Near Parijat Garden Complex, Behind Kasarvadavli Petrol Pump",Not Verified
"Swayam Yog in Malad West, Mumbai",4.1,35,"305 Evershine Mall, Link Road, Malad West, Mumbai - 400064, Near Hanuman Mandir",Not Verified
"Rocky C in Malad West, Mumbai",4.7,37,"604, Siddhi Co Operative Housing Society Ltd, Mamlatdarwari Extension Road, Link Road, Malad West, Mumbai - 400064, Near K G Mittal College",Not Verified
"Beautilicious in Kandivali East, Mumbai",4.8,9,"Shop No 10/ 182, Samta Nagar Road, Kandivali East, Mumbai - 400101, Near Thakur College",Not Verified
"Manisha Beauty Parlour in Borivali East, Mumbai",3.2,5,"Room No 2,Nagrawala Compound, Carter Road No 1, Borivali East, Mumbai - 400066, Behind Man Mandir Tailor.",Not Verified
"Simran Beauty Parlour in Kandivali West, Mumbai",3.0,5,"B/603, Thakker Plaza,, H K Road, Kandivali West, Mumbai - 400067, Near Bhagwati Restaurat, Irani Wadi",Not Verified
"Neel Relaxing Spa in Malad West, Mumbai",5.0,2,"Shree Niwas, Road No 1, Malad West, Mumbai - 400064, Near Liberty Garden",Not Verified
"Ashok Massage Service in Kandivali East, Mumbai",5.0,2,"Navyug Chawl, Bheem Nagar, Akurli Road, Kandivali East, Mumbai - 400101, Damu Nagar,",Not Verified
"Rose Salon in Gulal Wadi-bhuleshwar, Mumbai",4.3,2,"SHOP NO 7,, Dr C P Tank Road, Gulal Wadi-bhuleshwar, Mumbai - 400002, Near Gulalwadi Signal",Not Verified
"S V Massage Parlour in Kasarvadavali, Mumbai",2.5,2,"Shop No 2, Ghodbunder Road, Kasarvadavali, Thane - 400615, Behind Marathi School",Not Verified
"Beauty Spa Simran in Borivali East, Mumbai",5.0,1,"Hari Om Plaza 101 1st Floor, MG Road, Borivali East, Mumbai - 400066, Behind Omkareshwar Mandir",Not Verified
"Ardon Gents Salon & Spa in Irani Wadi-Kandivali West, Mumbai",4.5,1,"Shop No 18, Sairaj Building Garden, Road No 3, Irani Wadi-Kandivali West, Mumbai - 400067, Near Atul Tower",Not Verified
"Glamour Spa in Borivali West, Mumbai",4.0,1,"Sv Road, Borivali West, Mumbai - 400092, Kalyan Jewellers",Not Verified
"Lift Academy in Evershine Nagar-Malad West, Mumbai",3.5,1,"shop no. 9 nilkanth academy, ramvhandra lane ext., Evershine Nagar-Malad West, Mumbai - 400064, next to movie times",Not Verified
"Sanjay Kumar in Kandivali East, Mumbai",3.0,1,"Room 23, Budhiraj Yadav NVSM, Kandivali East, Mumbai - 400101, Near Dahisar Pool, R K Society",Not Verified
"Shine And Silk in Borivali East, Mumbai",2.5,1,"Hari Om Plaza, M G Road, Borivali East, Mumbai - 400066, Near National Park",Not Verified
Housejoy.in in Mumbai,3.8,216,Mumbai - 400001,Not Verified
"Takecare Medical in Malad West, Mumbai",4.2,119,"Shop No. 6 Gemini Apartment, Marve Road, Jankalyan Nagar Road, Malad West, Mumbai - 400095, Opposite Abhudaya Bank, St Jude School",Not Verified
"Vfit in Charni Road, Mumbai",4.2,53,"266, 2nd Floor, Patel Building, Raja Ram Mohan Roy Road, Charni Road, Mumbai - 400004, Opposite Railway Station",Not Verified
"Rodis Professional Salon & Academy in Borivali West, Mumbai",4.1,27,"Shop No 14, Mandpeshwar Krupa Building, SVP Road, Borivali West, Mumbai - 400103, Next To St Francis Technical And Engineering College",Not Verified
"Lavish Unisex Studio in Malad West, Mumbai",4.4,19,"Shop No 4, Building No 57,Galaxy Height Tower, Malad West, Mumbai - 400095, Near Bhoomi Mart, Jankalyan Nagar",Not Verified
"Afrin Spa in Malad West, Mumbai",4.4,15,"Mahada Gaikwad Nagar Building No 1 B-Wing Flat No 705, Malvani No 8, Malad West, Mumbai - 400095, Near Kala Vidya Mandir Institute Of Technology",Not Verified
"Relax Spa and Home Massage in Breach Candy, Mumbai",4.4,14,"Bhulabhai Desai Road, Breach Candy, Mumbai - 400026, Near Mahalaxmi Temple",Not Verified
"Enrich Classic Unisex Salon & Spa in Charkop, Mumbai",3.6,7,"Shop No 8, Suprya Society, Charkop, Mumbai - 400067, Near to SAI Adarsh Mitra Mandal Samiti, Sector No 5",Not Verified
"Oram Spa in Ulhasnagar No 1, Mumbai",4.6,5,"38/01 Vodol Gaon OT Section,, Ulhasnagar No 1, Thane - 421002, Near Fatima Church",Not Verified
"Donnahs Beauty Care in Dahisar, Mumbai",3.8,3,"Meinrad House, L.M Rd, Navagaon, Dahisar West, Dahisar, Mumbai - 400068, Donnah Xerox",Not Verified
"Laxmans Home Spa in Charkop, Mumbai",3.3,3,"Vridhya Co-Op Society, Bhabrekar Nagar, Charkop, Mumbai - 400067",Not Verified
"New S K Soap Centre in Borivali West, Mumbai",4.5,1,"Shri Nidhi Bhavan, Plot No. 57/60 Gorai, RSC 13/22, Borivali West, Mumbai - 400092, Nr Mangalmurti Hospital",Not Verified
"Jai ambe soap centre in Gorai 1-Borivali West, Mumbai",4.0,1,"Shop No 231/242, Gorai Road, Gorai 1-Borivali West, Mumbai - 400091, Opp. Muthut Mini",Not Verified
