Name,Rating,Rating Count,Address,Verified
"Sneha Beauty Parlour & Classes in Vashi, Mumbai",3.6,6,"B 3/ 11, Flat No 13, First Floor, Sector 15, Vashi, Navi Mumbai - 400703, Opposite Shabri Hotel",Not Verified
"Looks Beauty Parlour in Vashi, Mumbai",3.6,6,"Room No A/4, Building No 47, Nakshatra Apartment, J N 1,, Sector 9, Vashi, Navi Mumbai - 400703, Opposite Mini Market",Not Verified
"Style Hub in Vashi, Mumbai",3.5,6,"Shop 17 Rishabh Shopping Centre, Sector-9, Vashi, Navi Mumbai - 400703, Opposite Anjuman Islam School",Not Verified
"Nalini Beauty Parlour & Classes in Vashi Sector 9, Mumbai",4.8,5,"JN-1/15/B-4, Vashi Sector 9, Navi Mumbai - 400703, St. Mary's School",Not Verified
"Beautysecrets Family Salon in Sanpada, Mumbai",4.7,5,"Shop No 6,  Plot No. 8A-8B,, Sanpada, Navi Mumbai - 400703, Near HDFC Bank",Not Verified
"Posh Cuts And Colour in Vashi Sector 17, Mumbai",4.5,5,"Shop No 19, Plot No 27, Ashiyana Building, Vashi Sector 17, Navi Mumbai - 400703",Not Verified
"Shimmer N Shine in Vashi, Mumbai",4.5,5,"Jn-1/35, B-4, Kailash Apartment, Sector 9, Vashi, Navi Mumbai - 400703, Behind Shabri Hotel",Not Verified
"R K Mens Parlour in Turbhe, Mumbai",4.5,5,"Shop No 755, Hanuman Nagar,  Fizer Road, Turbhe, Navi Mumbai - 400703, Near Turbhe Naka  Near Amit Palace",Not Verified
"Glamour Beauty Parlour in Vashi, Mumbai",4.4,5,"J N  2, 41/B 4,Jai Maharashtra Association, Sector 9, Vashi, Navi Mumbai - 400703, Near Ram Prasad Jewellers",Not Verified
"Lola Family Salon & Spa in Sanpada, Mumbai",4.2,5,"Shop No 7/8, Even Palace,, Sanpada, Navi Mumbai - 400703, Near Jaypuriyar School, Sector No 16/A, Plot No 16",Not Verified
"Perfect Extensions in Kopar Khairane, Mumbai",4.9,10,"Shop No 32,Fam CHS,Sector 11, Sector 19, Kopar Khairane, Navi Mumbai - 400709, (Also @ Vashi Sector 30 A,Near Vashi Station)",Verified
"Golden Crown Family Salon in Kopar Khairane, Mumbai",4.8,19,"Shop No -3 ,Plot No -1 New Satara, Sector-14, Kopar Khairane, navi mumbai - 400709, Near Gahlot Collage",Not Verified
"Lakme Salon in Kopar Khairane, Mumbai",4.0,291,"Shop No 6 , Plot No 1& 2 , Pranjee Marina, Kopar Khairane Vashi Road, Kopar Khairane, Navi Mumbai - 400709, Near Ccd , Sector No 13",Verified
"Colors Unisex Salon & Beauty Care in Kopar Khairane, Mumbai",3.8,65,"Mahavir Shraddha Building, Shop No 12, Kopar Khairane, Navi Mumbai - 400709, Opposite Dmart, Sector No 14",Not Verified
"Birchwood Eternal Beauty Lounge in Kopar Khairane, Mumbai",4.7,63,"Shop 5, Ashirwad Chs, Sector 16, Kopar Khairane, Navi Mumbai - 400709, Near Municipal Hospital",Not Verified
"Spark The Family Salon in Kopar Khairane, Mumbai",3.7,43,"Shop No 4 & 5, Plot No 16, Lotus Apartment, Sector No 14, Kopar Khairane, Navi Mumbai - 400709, Opposite D Mart",Not Verified
"Sweet 16 Ladies Salon in Kopar Khairane, Mumbai",4.7,38,"Shop No 4, Plot No 45, Riveria Co Operative Housing Society, Kopar Khairane, Navi Mumbai - 400709, Behind Reliance Foundation School, Sector 14",Not Verified
"Jagujar Studio in Kopar Khairane Sector 11, Mumbai",4.4,24,"Shop No.4,Plot No.26, Mayur Park Building, Kopar Khairane Sector 11, Navi Mumbai - 400709, Near Nect to Azad Maidan",Not Verified
"Qtangles Hair And Beauty Studio in Kopar Khairane, Mumbai",4.6,23,"Shop No 33, Fam Co-Operative Housing Society, Bonkode Village Marg, Kopar Khairane, Navi Mumbai - 400709, Next to KK Mithaiwala, Sector No 11",Not Verified
"Dnova Beauty Salon in Nerul, Mumbai",4.2,23,"Suyansh Apartment ,Shop No 1 & 2, Nerul, Navi Mumbai - 400706, Sector 21",Not Verified
"Hair Express in Kopar Khairane, Mumbai",4.8,16,"Shop No 5 Monalisa Palace Plot No 72, Sector No.5, Kopar Khairane, Navi Mumbai - 400709, Near Central Bank Of India",Not Verified
"Ecstasy Beauty Parlour in Kopar Khairane, Mumbai",4.2,16,"Shop No -5, Sector-16, Kopar Khairane, Navi Mumbai - 400709",Not Verified
"Shears The Family Salon in Kopar Khairane Sector 14, Mumbai",3.8,16,"Shop No 9, Plot No 14,Krishna Tower, Kopar Khairane Sector 14, Navi Mumbai - 400709, Near D Mart",Not Verified
"Style Me Beauty Salon in Kopar Khairane Sector 15, Mumbai",4.1,15,"Orchid Co Operative Housing Society, Shop No 13, Plot No 56, Kopar Khairane Sector 15, Navi Mumbai - 400709",Not Verified
"Vishesh Beauty Parlour in Ulwe, Mumbai",4.4,12,"Shop No 3, Gauri Jhanki Society Plot No 15, Ulwe, Navi Mumbai - 410206, Sector 21",Not Verified
"Lavish Family Spa & Salon in Ulwe, Mumbai",4.6,9,"Shop No 2 NMS Icon Building Plot No 194, Sector 19, Ulwe, Navi Mumbai - 410206, Near Krishna Child Care",Not Verified
"The Care Salon N Spa in Kopar Khairane, Mumbai",3.5,9,"Shop No. 6, Balaji Shriji Appartment. 13a, Sector 11, Kopar Khairane, Navi Mumbai - 400709, Behind Balaji Garden",Not Verified
"Hair Nuks in Kopar Khairane, Mumbai",4.0,6,"151, Sector 11, Hazihasan Miyapate Road, Kopar Khairane, Navi Mumbai - 400709",Not Verified
"Infinity Salon & Makeup Artist in Kopar Khairane, Mumbai",4.6,5,"Shop No -13 ,plot No -21/22 ,Ramchandra Niwas ChS, Sector-12A, Kopar Khairane, Navi Mumbai - 400709, Near Fam Society",Not Verified
"Alishas unisex Beauty Salon in Kopar Khairane, Mumbai",4.6,5,"Shop 13, Krishna Tower, Vashi road, Kopar Khairane, Navi Mumbai - 400709, near d mart, sector 15",Not Verified
"Savvys Beauty Salon in Kopar Khairane, Mumbai",3.3,4,"Shop No 10 & 15, Neel Vaibhav Chs, Sector 14, Kopar Khairane, Navi Mumbai - 400709, Opp Yashwant Rao Chauhan College, Near D Mart",Not Verified
