Name,Rating,Rating Count,Address,Verified
"Jay Ambe Plumbing in Karvalo Nagar-thane West, Mumbai",2.6,14,"Shop No 1, Chourasiya Chawl, Savarkar Nagar Road, Karvalo Nagar-thane West, Thane - 400606, Near Chetan Apartment and Shivsena Shakha",Not Verified
"Amit Plumbing in Vangaon, Mumbai",5.0,1,"Mahalaxmi Mandir, Kapsi Road, Vangaon, Palghar - 401103, Vangaon Station Mahalaxmi Mandir Near",Not Verified
"Aarti Enterprises in Chembur East, Mumbai",5.0,1,"Room No.601 B Wing Nav Jyot Society Building No.17 Chs Mahada Colony, Vashi Naka Mahul Road, Chembur East, Mumbai - 400074, Near New R.n.a Park",Not Verified
"Yusuf Contractor in Opera House, Mumbai",4.5,1,"23 Rawal Building Opera House, Kennedy Bridge, Opera House, Mumbai - 400004",Not Verified
"Sakre Construction in Kalyan West, Mumbai",5.0,1,"Harchand Bhoir Chawal, Valipeer Road, Kalyan West, Kalyan - 421301, Bail Bazar Near Nityanand Hospital",Not Verified
"Jeet Interiors in Mira Road, Mumbai",4.4,9,"Shop No 07, La Gardenia, Kanakia Road, Mira Road, Thane - 401107, Near Park View Hotel and Seven Eleven School, Unique Garden",Not Verified
"Arya Enterprises in Vasant Vihar-Thane West, Mumbai",4.5,4,"Shop No 14, Mahanagar Palika Sidhachal Complex, Pokhran Road No 2, Vasant Vihar-Thane West, Thane - 400610, Opposite Chouhan Motor Driving School",Not Verified
"Shilpa Interior in Kandivali East, Mumbai",5.0,1,"Building No 15 Room No 11, Road No 1, Kandivali East, Mumbai - 400101",Not Verified
"Shrikrishna Maurya Contractor in Borivali West, Mumbai",3.6,10,"Shop No 2, Pushpa Apartment, Eskar Road, Borivali West, Mumbai - 400092, Opposite Shamrao Vithal Co Op Bank",Not Verified
"Sahara Contractors in Sion, Mumbai",4.0,8,"Shop 101, Indira Market, Road No 25, Sion, Mumbai - 400022, Opposite Vijaya Sadan Bldg",Not Verified
"Maintain247 in Kalyan West, Mumbai",4.9,28,"Vidhi Complex, Murbard Road, Kalyan West, Kalyan - 421301, Yogi Dham",Not Verified
"Azimullah Plumbing Works in Andheri East, Mumbai",4.7,12,"67/37 The Great Indra Nagar, Marol Pipe Line, Andheri East, Mumbai - 400059, AK Road",Not Verified
"Ayan Decor Enterprise in Ghatkopar West, Mumbai",4.5,1,"Narayan Nagar, LBS Road, Ghatkopar West, Mumbai - 400086, Near Phoenix Mall",Not Verified
"G K Contractor in Mira Road, Mumbai",3.8,6,"Bhavani Nagar, Jay Veer Hanuman Chawl, Room No-1, Penkarpada, Mira Road, Thane - 401107, Shamshan Bhoomi",Verified
"Krishna Interior Decorator Works in Dharavi, Mumbai",5.0,2,"A-2,353 Gr Flr, Kasturi Chawl, Kumbharwada Road, Dharavi, Mumbai - 400017, Anna Nagar",Not Verified
"Viddhi Enterprises in Kandivali West, Mumbai",4.5,1,"Dattani Apartment Office No13-C Bldg No 5-B, Kandivali West, Mumbai - 400067, Opp Thakur International School",Not Verified
"Alifiya Panna Construction in Worli, Mumbai",5.0,1,"Room No- 14, 4/5, C Block, V P NAGAR, Lotus, Worli, Mumbai - 400018, NSCI CLUB",Not Verified
"Narayan Painters in Kopar Khairane Sector 6, Mumbai",3.5,2,"Room No 930,SS-3, Kopar Khairane Sector 6, Navi Mumbai - 400709, Near Sai Baba Mandir",Not Verified
"Malidesarc Private Limited in Goregaon East, Mumbai",4.8,3,"Mehta Industrial Estate , Gala No-2, Jay Prakash Nagar, Goregaon East, Mumbai - 400063, Near Mataji Temple",Not Verified
"Waseem Khan Civil Contractor in Andheri West, Mumbai",5.0,1,"Room No 105 Ekta Nagar Chs, Wireless Road, Andheri West, Mumbai - 400058, Tasken Bakery Wireless Road",Not Verified
"Avishka Enterprises in Chunabhatti, Mumbai",4.9,10,"Room No18, Swadeshi Mill Nazdik Khandala Chall No.22, Kasai Wada Road, Chunabhatti, Thane - 400022, Swadeshi Mill ,",Not Verified
"Shree Sainath Enterprises in Kamothe, Mumbai",4.8,3,"Shop No -5, Plot No- 15, Channel  Star Co-Operative Housing Society, Sector-16, Kamothe, Navi Mumbai - 410206, Near Hotel Mirchi Masalaa",Not Verified
"M.A Interiors in Santacruz West, Mumbai",5.0,2,"Shop No 48 Behind Vinod Jewellers, M.G Road, Santacruz West, Mumbai - 400054, OPP Railway Station",Not Verified
"Rameshwar B Misal in Dombivli East, Mumbai",4.9,8,"Mahavir Nagar, Dombivli East, Thane - 421201, Opp Aashirvad Icon Hospital",Not Verified
"Sharma Furniture Interior Decorator in Borivali West, Mumbai",4.8,169,"Shop No 7, Chandganga Building Housing Society, Gorai 1, Plo, Shimpoli Gorai Road, Borivali West, Mumbai - 400092, Near Swami Vivekanand High School",Not Verified
"J P Home Renovation Work in Vashi, Mumbai",2.8,2,"B2/5/4, Sector No 16, Vashi, Navi Mumbai - 400703, Opposite to Blue Diamond Hotel",Not Verified
"N I Bright Star Pvt Ltd in Virar West, Mumbai",2.5,2,"B/203, Star Symphony, Y K Nagar Nx, Virar West, Palghar - 401303, Near-Expert Interenational School",Not Verified
"Yas Enterprises in Kharghar, Mumbai",5.0,2,"Flat No 6 , S N Park Building, Sector No. 3, Kharghar, Navi Mumbai - 410210",Not Verified
"Sadguru Painting Work in Manpada-Thane West, Mumbai",4.8,2,"Durga Nagar Durga Chowk, G B Road, Manpada-Thane West, Thane - 400607, Near Hanuman Temple",Not Verified
"Venkatesh Plumbers & Civil Contractor in Chembur East, Mumbai",4.0,32,"Shop No 25, Shell Colony Road, Chembur East, Mumbai - 400071, Opposite Central Colony",Not Verified
"Ranveer Interior Designer And Civil Contractor in Badlapur, Mumbai",5.0,2,"R-6,Shop No-1,, Panvelkar Optima, Badlapur, Thane - 421503, Near Mohan Palms, Opposite Jai Hind Bank",Not Verified
"Asp Enterprises in Jogeshwari West, Mumbai",3.5,2,"R 1, Shop No 4, Gulshan Nagar, Behram Baug, Jogeshwari West, Mumbai - 400102",Not Verified
"Avishka Enterprises in Chunabhatti, Mumbai",4.9,10,"Room No18, Swadeshi Mill Nazdik Khandala Chall No.22, Kasai Wada Road, Chunabhatti, Thane - 400022, Swadeshi Mill ,",Not Verified
"G K Contractor in Mira Road, Mumbai",3.8,6,"Bhavani Nagar, Jay Veer Hanuman Chawl, Room No-1, Penkarpada, Mira Road, Thane - 401107, Shamshan Bhoomi",Verified
"Ugam Enterprises in Kala Chowki, Mumbai",4.2,3,"36/2511, Abhyudaya Nagar, J D Ambedkar Road, Kala Chowki, Mumbai - 400033, Opposite Girnar Tower",Not Verified
"A. K. Interior & Exterior Works in Andheri West, Mumbai",5.0,4,"Shop No -15, D.N.Nagar, Idgah Lane, Andheri West, Mumbai - 400053, Behing Wadia High School",Not Verified
"Abhishek Interior and Aluminium Works in Nalasopara East, Mumbai",3.0,2,"Shop No 1, Pitru Niwas, Achole Road, Don Lane, Nalasopara East, Palghar - 401209, Near Raja Shivaji Vidyalaya",Not Verified
"A K Construction in Bhayandar East, Mumbai",3.5,1,"301, Khodiyar Darshan,, Bhayandar East, Thane - 401105, New Golden Nest Road",Not Verified
"Avm Construction in Kurla West, Mumbai",4.6,4,"Room Number-2, Selfi Society, Halav Pull, Kurla West, Mumbai - 400070, Near  Halav Pull/ Kohinoor C30ity",Not Verified
"Jai Shree Ram Services in Bhayandar East, Mumbai",5.0,1,"Flat No B/205 Om Riddhi Siddhi Nagar Chs, Goddev Phatak Road, Bhayandar East, Thane - 401105, Near Hp Gas Godown",Not Verified
"Asp Enterprises in Jogeshwari West, Mumbai",3.5,2,"R 1, Shop No 4, Gulshan Nagar, Behram Baug, Jogeshwari West, Mumbai - 400102",Not Verified
"Kunal Arts in Sewri, Mumbai",2.3,2,"Room 73 ,Tj Road Sewri, Ganesh Baug, Sewri, Mumbai - 400015, Near Dosti Flamingo",Not Verified
"Chandrika Enterprise in Ghansoli, Mumbai",5.0,3,"Amar House, Sector 15, Ghansoli, Navi Mumbai - 400701, Ghansoli Busdepot",Not Verified
"Pranali Art in Dombivli East, Mumbai",4.5,1,"Narayan Niwas 2nd Floor 205, Sagarli Road, Dombivli East, Thane - 421201, Near Hanuman Mandir",Not Verified
"Shrikrishna Maurya Contractor in Borivali West, Mumbai",3.6,10,"Shop No 2, Pushpa Apartment, Eskar Road, Borivali West, Mumbai - 400092, Opposite Shamrao Vithal Co Op Bank",Not Verified
"Sunil Sawant Painting Polishing in Lokmanya Nagar-Thane West, Mumbai",5.0,2,"Lokmanya Nagar-Thane West, Thane - 400606, Near Bus Stop",Not Verified
"Sonali Enterprises in Anand Nagar, Mumbai",4.5,1,"Shop No 9 A Wing, Shri Sadguru Heights, Near Shankar Mandir, Thane - 400605, Anand Nagar",Not Verified
"Jadhav Enterprises in Lower Parel, Mumbai",3.6,19,"3rd Floor, Flat 304, Priya Darshan CHS, S B Pawar Marg, Lower Parel, Mumbai - 400013, Near Railway Station",Not Verified
"Sony Furniture Works Expert Interior Decorator in Goregaon West, Mumbai",4.8,2,"Tarun Welfere Society, Shree Bhagwan Marg, Unnat Nagar Raod No 02, Goregaon West, Mumbai - 400104",Not Verified
"Design Space Interiors in Thane West, Mumbai",5.0,68,"Shop No 7 ,Ganesh Darshan Building, Hariniwas Circle, LBS Road, Thane West, Thane - 400602, Next to Giriraj Heights,",Not Verified
"Jitendra Gupta Contractor in Borivali West, Mumbai",4.3,3,"ROOM NO. 371/372, Galli No. 14, Ganpat Patil Nagar, IC Colony, Borivali West, Mumbai - 400103, Near Dmart",Not Verified
